@400000005e5e06ef1ed98db7 #v,-,8,2,261786,5,2,4,57,200810261703,0;
@400000005e5e06f00d371663 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e5e0b45117c939a #d,-,18,4485,2393,1919,1206,7,282502,17515,4485,2393,1946,4485,2391,1912,96,100,0,500,4659;
@400000005e5e0b47118bddf3 #d,-,18,4487,2393,1912,1208,7,282563,17518,4487,2394,1944,4485,2393,1908,96,100,0,500,4654;
@400000005e5e0b471196b728 #d,-,18,4489,2394,1956,1209,7,282602,17521,4489,2394,1972,4487,2393,1898,96,100,0,500,4668;
@400000005e5e0b4911a6634b #d,-,18,4491,2391,1919,1210,7,282613,17522,4491,2394,1963,4489,2390,1913,96,100,0,500,4664;
@400000005e5e0b4911b07178 #d,-,18,4495,2390,1974,1211,7,282652,17524,4495,2391,1974,4491,2390,1896,95,100,0,500,4683;
@400000005e5e0b4b11c06ae8 #d,-,18,4497,2390,1927,1213,7,282689,17526,4497,2391,1974,4495,2389,1910,96,100,0,500,4661;
@400000005e5e0b4b11ca7915 #d,-,18,4500,2390,1939,1214,7,282752,17530,4500,2392,1942,4497,2390,1927,96,100,0,500,4680;
@400000005e5e0b4d11d93a86 #d,-,18,4502,2392,1929,1215,7,282789,17532,4502,2393,1940,4500,2390,1927,96,100,0,500,4671;
@400000005e5e0b4d11e344fa #d,-,18,4504,2394,1939,1217,7,282827,17535,4504,2394,1940,4502,2392,1929,96,100,0,500,4676;
@400000005e5e0b4f11f2ba2a #d,-,18,4505,2393,1929,1218,7,282865,17537,4505,2394,1942,4504,2393,1928,96,100,0,500,4678;
@400000005e5e0b4f11fcc857 #d,-,18,4507,2392,1952,1219,7,282877,17538,4507,2394,1952,4505,2392,1924,96,100,0,500,4676;
@400000005e5e0b51120d0c49 #d,-,18,4510,2392,1930,1220,7,282915,17540,4510,2393,1960,4507,2392,1929,96,100,0,500,4685;
@400000005e5e0b511216dfc9 #d,-,18,4514,2395,1952,1222,7,282954,17543,4514,2395,1957,4510,2392,1925,96,100,0,500,4692;
@400000005e5e0b531225e803 #d,-,18,4515,2396,1931,1223,7,282992,17545,4515,2397,1954,4514,2394,1927,96,100,0,500,4687;
@400000005e5e0b53122fca6a #d,-,18,4517,2395,1947,1224,7,283030,17547,4517,2397,1949,4515,2394,1931,96,100,0,500,4692;
@400000005e5e0b55123f2852 #d,-,18,4519,2397,1934,1225,7,283068,17550,4519,2397,1948,4517,2393,1932,96,100,0,500,4690;
@400000005e5e0b55124922f0 #d,-,18,4520,2395,1941,1227,7,283106,17552,4520,2398,1943,4519,2395,1931,96,100,0,500,4687;
@400000005e5e0b571258abb0 #d,-,18,4522,2397,1934,1228,7,283143,17554,4522,2397,1946,4520,2395,1929,96,100,0,500,4690;
@400000005e5e0b5712627b77 #d,-,18,4523,2396,1937,1229,7,283181,17557,4523,2398,1945,4522,2396,1929,96,100,0,500,4687;
@400000005e5e0b5912716f33 #d,-,18,4523,2398,1934,1230,7,283218,17559,4523,2398,1944,4523,2395,1930,96,100,0,500,4690;
@400000005e5e0b59127b79a6 #d,-,18,4524,2397,1934,1232,7,283256,17561,4524,2399,1941,4523,2396,1928,96,100,0,500,4685;
@400000005e5e0b5b128a8d0d #d,-,18,4524,2399,1934,1233,7,283293,17564,4524,2399,1944,4524,2397,1929,96,100,0,500,4685;
@400000005e5e0b5b129468ef #d,-,18,4524,2399,1929,1234,7,283330,17566,4524,2399,1944,4524,2397,1923,96,100,0,500,4683;
@400000005e5e0b5d12a3dd31 #d,-,18,4524,2397,1934,1235,7,283367,17568,4524,2399,1947,4524,2397,1927,96,100,0,500,4687;
@400000005e5e0b5d12adc087 #d,-,18,4525,2398,1932,1237,7,283404,17571,4525,2398,1939,4524,2396,1929,96,100,0,500,4685;
@400000005e5e0b5f12bce009 #d,-,18,4525,2396,1937,1238,7,283441,17573,4525,2398,1941,4525,2396,1929,96,100,0,500,4687;
@400000005e5e0b5f12c6ce8c #d,-,18,4525,2395,1927,1239,7,283478,17575,4525,2397,1941,4525,2395,1927,96,100,0,500,4683;
@400000005e5e0b6112d66e94 #d,-,18,4525,2396,1940,1240,7,283515,17577,4525,2397,1941,4525,2395,1927,96,100,0,500,4683;
@400000005e5e0b6112e05a4b #d,-,18,4525,2394,1929,1242,7,283551,17580,4525,2396,1943,4525,2394,1927,96,100,0,500,4680;
@400000005e5e0b6312f0190f #d,-,18,4525,2396,1940,1243,7,283613,17584,4525,2396,1943,4525,2394,1929,96,100,0,500,4685;
@400000005e5e0b6312fac76c #d,-,18,4525,2393,1933,1244,7,283625,17584,4525,2396,1945,4525,2393,1929,96,100,0,500,4683;
@400000005e5e0b65130a1938 #d,-,18,4525,2395,1943,1245,7,283687,17588,4525,2396,1949,4525,2393,1928,96,100,0,500,4690;
@400000005e5e0b651314532b #d,-,18,4525,2393,1936,1247,7,283698,17589,4525,2395,1945,4525,2393,1927,96,100,0,500,4680;
@400000005e5e0b67132365a3 #d,-,18,4526,2396,1947,1248,7,283735,17591,4526,2396,1947,4525,2393,1927,96,100,0,500,4685;
@400000005e5e0b67132d06d9 #d,-,18,4526,2395,1941,1249,7,283772,17593,4526,2396,1958,4526,2394,1936,96,100,0,500,4685;
@400000005e5e0b69133a97c0 #d,-,18,4529,2395,1953,1250,7,283810,17596,4529,2396,1954,4526,2394,1937,96,100,0,500,4711;
@400000005e5e0b6913433ab6 #d,-,18,4531,2396,1939,1252,7,283847,17598,4531,2396,1953,4529,2394,1936,96,100,0,500,4699;
@400000005e5e0b6b13510dbc #d,-,18,4532,2396,1944,1253,7,283884,17600,4532,2397,1951,4531,2395,1933,96,100,0,500,4699;
@400000005e5e0b6b135a34f1 #d,-,18,4533,2396,1937,1254,7,283921,17603,4533,2399,1949,4532,2396,1931,96,100,0,500,4697;
@400000005e5e0b6d1369299c #d,-,18,4534,2399,1942,1256,7,283958,17605,4534,2399,1948,4533,2396,1934,96,100,0,500,4697;
@400000005e5e0b6d1372e98e #d,-,18,4535,2401,1937,1257,7,283995,17607,4535,2401,1948,4534,2397,1936,96,100,0,500,4699;
@400000005e5e0b6f1381d21d #d,-,18,4535,2397,1944,1258,7,284032,17610,4535,2402,1945,4535,2397,1936,96,100,0,500,4699;
@400000005e5e0b6f138b95c9 #d,-,18,4536,2399,1941,1259,7,284069,17612,4536,2399,1947,4535,2397,1938,96,100,0,500,4702;
@400000005e5e0b71139ab904 #d,-,18,4537,2399,1939,1261,7,284105,17614,4537,2399,1944,4536,2397,1935,96,100,0,500,4699;
@400000005e5e0b7113a44204 #d,-,18,4538,2401,1938,1262,7,284142,17616,4538,2401,1945,4537,2398,1936,96,100,0,500,4699;
@400000005e5e0b7313b2dc58 #d,-,18,4538,2399,1936,1263,7,284178,17619,4538,2401,1943,4538,2399,1935,96,100,0,500,4702;
@400000005e5e0b7313bc330c #d,-,18,4538,2400,1940,1264,7,284215,17621,4538,2401,1943,4538,2399,1932,96,100,0,500,4702;
@400000005e5e0b7513ca394c #d,-,18,4538,2398,1936,1266,7,284276,17625,4538,2401,1947,4538,2398,1932,96,100,0,500,4694;
@400000005e5e0b7513d32e36 #d,-,18,4539,2401,1939,1267,7,284313,17627,4539,2401,1946,4538,2398,1932,96,100,0,500,4704;
@400000005e5e0b7713e1ff7d #d,-,18,4540,2400,1939,1268,7,284349,17629,4540,2402,1946,4539,2399,1933,96,100,0,500,4697;
@400000005e5e0b7713ebe68d #d,-,18,4540,2402,1937,1269,7,284361,17630,4540,2402,1944,4540,2399,1934,96,100,0,500,4704;
@400000005e5e0b7913fb8a4e #d,-,18,4541,2399,1937,1271,7,284397,17632,4541,2402,1944,4540,2399,1936,96,100,0,500,4702;
@400000005e5e0b791405715d #d,-,18,4541,2401,1942,1272,7,284434,17634,4541,2402,1947,4541,2399,1936,96,100,0,500,4702;
@400000005e5e0b7b14153021 #d,-,18,4541,2401,1938,1273,7,284470,17637,4541,2401,1945,4541,2399,1933,96,100,0,500,4702;
@400000005e5e0b7b141f3321 #d,-,18,4542,2399,1944,1274,7,284507,17639,4542,2401,1949,4541,2399,1938,96,100,0,500,4706;
@400000005e5e0b7d142eee2b #d,-,18,4542,2399,1939,1276,7,284543,17641,4542,2401,1947,4542,2398,1937,96,100,0,500,4704;
@400000005e5e0b7d1438d9e2 #d,-,18,4543,2401,1947,1277,7,284604,17645,4543,2401,1948,4542,2398,1938,96,100,0,500,4709;
@400000005e5e0b7f14488c8b #d,-,18,4544,2402,1939,1278,7,284616,17646,4544,2402,1947,4543,2399,1938,96,100,0,500,4704;
@400000005e5e0b7f1452ed9b #d,-,18,4544,2401,1946,1280,7,284652,17648,4544,2402,1947,4544,2399,1938,96,100,0,500,4706;
@400000005e5e0b811462f326 #d,-,18,4545,2401,1940,1281,7,284688,17650,4545,2401,1949,4544,2399,1939,96,100,0,500,4706;
@400000005e5e0b81146d4ae6 #d,-,18,4546,2399,1947,1282,7,284725,17652,4546,2401,1949,4545,2398,1939,96,100,0,501,4711;
@400000005e5e0b83147dc5ca #d,-,18,4546,2398,1943,1283,7,284761,17655,4546,2399,1953,4546,2397,1938,96,100,0,501,4706;
@400000005e5e0b831487bcaf #d,-,18,4548,2399,1950,1285,7,284822,17659,4548,2399,1953,4546,2397,1943,96,100,0,501,4716;
@400000005e5e0b8514971e51 #d,-,18,4548,2398,1946,1286,7,284834,17659,4548,2399,1954,4548,2397,1943,96,100,0,501,4713;
@400000005e5e0b8514a19e1d #d,-,18,4549,2396,1949,1287,7,284870,17661,4549,2398,1949,4548,2395,1941,96,100,0,501,4713;
@400000005e5e0b8714b14598 #d,-,18,4549,2396,1943,1288,7,284906,17664,4549,2398,1951,4549,2395,1940,96,100,0,501,4706;
@400000005e5e0b8714bb38c3 #d,-,18,4549,2397,1947,1290,7,284941,17666,4549,2397,1951,4549,2395,1939,96,100,0,501,4706;
@400000005e5e0b8914cb0ecf #d,-,18,4548,2397,1940,1291,8,284977,17668,4549,2397,1949,4548,2394,1937,96,100,0,501,4699;
@400000005e5e0b8914d59ab6 #d,-,18,4548,2393,1949,1292,8,285012,17670,4548,2397,1949,4548,2393,1936,96,100,0,501,4702;
@400000005e5e0b8b14e53abe #d,-,18,4547,2394,1940,1293,8,285072,17674,4548,2396,1952,4547,2393,1940,96,100,0,501,4704;
@400000005e5e0b8b14ef2cfa #d,-,18,4547,2395,1949,1295,8,285083,17675,4547,2396,1949,4547,2394,1939,96,100,0,501,4704;
@400000005e5e0b8d14ff03f5 #d,-,18,4547,2396,1941,1296,8,285118,17677,4547,2396,1951,4547,2394,1939,96,100,0,501,4702;
@400000005e5e0b8d1508e391 #d,-,18,4547,2394,1949,1297,8,285153,17679,4547,2396,1951,4547,2393,1938,96,100,0,501,4702;
@400000005e5e0b8f15182588 #d,-,18,4546,2393,1942,1298,8,285188,17681,4547,2395,1949,4546,2393,1940,96,100,0,501,4702;
@400000005e5e0b8f15227a7d #d,-,18,4546,2394,1947,1300,8,285223,17683,4546,2396,1949,4546,2392,1942,96,100,0,501,4702;
@400000005e5e0b91153215dd #d,-,18,4546,2394,1947,1301,8,285259,17686,4546,2394,1952,4546,2392,1941,96,100,0,501,4704;
@400000005e5e0b91153c33df #d,-,18,4546,2392,1946,1302,8,285294,17688,4546,2394,1951,4546,2392,1940,96,100,0,501,4702;
@400000005e5e0b93154bb52b #d,-,18,4546,2393,1947,1304,8,285329,17690,4546,2394,1953,4546,2392,1943,96,100,0,500,4706;
@400000005e5e0b931555c712 #d,-,18,4547,2391,1948,1305,8,285364,17692,4547,2393,1953,4546,2391,1941,96,100,0,500,4702;
@400000005e5e0b9515651524 #d,-,18,4547,2394,1950,1306,8,285399,17694,4547,2394,1952,4547,2391,1944,96,100,0,500,4709;
@400000005e5e0b95156f61b7 #d,-,18,4547,2392,1944,1307,8,285434,17696,4547,2394,1952,4547,2392,1941,96,100,0,500,4704;
@400000005e5e0b97157f154e #d,-,18,4547,2393,1949,1308,8,285469,17699,4547,2394,1953,4547,2391,1942,96,100,0,500,4709;
@400000005e5e0b971588dcb3 #d,-,18,4547,2392,1945,1310,8,285504,17701,4547,2394,1952,4547,2392,1942,96,100,0,500,4704;
@400000005e5e0b991598ac3a #d,-,18,4548,2394,1949,1311,8,285538,17703,4548,2394,1952,4547,2391,1944,96,100,0,500,4709;
@400000005e5e0b9915a2934a #d,-,18,4548,2392,1945,1312,8,285597,17707,4548,2394,1951,4548,2392,1942,96,100,0,500,4704;
@400000005e5e0b9b15b24e54 #d,-,18,4548,2394,1948,1313,8,285632,17709,4548,2394,1952,4548,2391,1943,96,100,0,500,4709;
@400000005e5e0b9b15bc11ff #d,-,18,4548,2393,1944,1315,8,285666,17711,4548,2394,1953,4548,2392,1940,96,100,0,500,4702;
@400000005e5e0b9d15cb5c58 #d,-,18,4548,2394,1948,1316,8,285677,17711,4548,2395,1953,4548,2392,1941,96,100,0,500,4706;
@400000005e5e0b9d15d52fd9 #d,-,18,4548,2393,1945,1317,8,285711,17714,4548,2395,1952,4548,2393,1943,96,100,0,500,4704;
@400000005e5e0b9f15e44f5b #d,-,18,4548,2393,1951,1318,8,285746,17716,4548,2395,1951,4548,2392,1941,96,100,0,500,4706;
@400000005e5e0b9f15ee3dde #d,-,18,4547,2395,1941,1320,8,285780,17718,4548,2395,1952,4547,2393,1941,96,100,0,500,4704;
@400000005e5e0ba115fd5144 #d,-,18,4548,2395,1950,1321,8,285814,17720,4548,2396,1950,4547,2393,1940,96,100,0,500,4704;
@400000005e5e0ba116073cfc #d,-,18,4547,2393,1941,1322,8,285848,17722,4548,2396,1951,4547,2392,1940,96,100,0,500,4699;
@400000005e5e0ba31616a611 #d,-,18,4547,2393,1949,1324,8,285906,17726,4547,2396,1949,4547,2392,1940,96,100,0,500,4704;
@400000005e5e0ba31620bf6b #d,-,18,4546,2396,1944,1325,8,285916,17726,4547,2396,1953,4546,2393,1939,96,100,0,500,4704;
@400000005e5e0ba5162fd2d1 #d,-,18,4547,2394,1946,1326,8,285950,17728,4547,2396,1954,4546,2393,1939,96,100,0,500,4706;
@400000005e5e0ba51639c243 #d,-,18,4546,2396,1944,1327,8,285984,17731,4547,2396,1950,4546,2394,1940,96,100,0,500,4702;
@400000005e5e0ba71643eb72 #d,-,18,4546,2394,1946,1329,8,286017,17733,4546,2396,1949,4546,2393,1938,96,100,0,500,4702;
@400000005e5e0ba716495e91 #d,-,18,4546,2394,1920,1330,8,286051,17735,4546,2396,1965,4546,2394,1920,96,100,0,500,4704;
@400000005e5e0ba9165656bb #d,-,18,4322,2399,1476,1331,8,286036,17734,4546,2399,1920,4322,2394,1476,95,100,0,500,4536;
@400000005e5e0ba9165f0124 #d,-,18,3052,2398,1181,1332,8,285975,17730,4322,2401,1476,3052,2397,1091,89,100,0,500,3412;
@400000005e5e0bab166c85ef #d,-,18,2605,2399,1176,1332,8,285892,17725,3052,2400,1184,2605,2397,1171,90,100,0,500,2884;
@400000005e5e0bab167553bc #d,-,18,2603,2398,1175,1333,8,285810,17720,2605,2399,1181,2603,2397,1173,90,100,0,500,2865;
@400000005e5e0bad1683044e #d,-,18,2601,2399,1170,1334,8,285703,17713,2603,2399,1178,2601,2397,1167,90,100,0,500,2865;
@400000005e5e0bad168baafd #d,-,18,2597,2400,1158,1334,8,285619,17708,2601,2400,1171,2597,2397,1158,91,100,0,500,2848;
@400000005e5e0baf1699a8db #d,-,18,2592,2400,1162,1335,8,285534,17703,2597,2400,1165,2592,2399,1158,91,100,0,500,2834;
@400000005e5e0baf16a266d3 #d,-,18,2586,2400,1156,1336,8,285449,17697,2592,2400,1162,2586,2399,1154,91,100,0,500,2829;
@400000005e5e0bb116b05d3d #d,-,18,2535,2399,1154,1337,8,285363,17692,2586,2400,1159,2535,2398,1151,89,100,0,500,2820;
@400000005e5e0bb116b90033 #d,-,18,2534,2399,1154,1337,8,285278,17687,2535,2400,1156,2534,2399,1150,90,100,0,500,2810;
@400000005e5e0bb316c6ea82 #d,-,18,2534,2401,1148,1338,8,285193,17681,2534,2401,1157,2534,2399,1148,90,100,0,500,2815;
@400000005e5e0bb316cfa968 #d,-,18,2532,2401,1148,1339,8,285107,17676,2534,2402,1151,2532,2401,1144,90,100,0,500,2808;
@400000005e5e0bb516dd2e34 #d,-,18,2529,2400,1143,1339,8,285020,17671,2532,2401,1148,2529,2400,1136,90,100,0,500,2796;
@400000005e5e0bb516e64a3c #d,-,18,2526,2401,1144,1340,8,284934,17665,2529,2403,1147,2526,2400,1141,90,100,0,500,2787;
@400000005e5e0bb716f4481a #d,-,18,2523,2403,1145,1341,8,284847,17660,2526,2403,1147,2523,2400,1139,90,100,0,500,2794;
@400000005e5e0bb716fd15e7 #d,-,18,2520,2400,1138,1341,8,284784,17656,2523,2403,1145,2520,2400,1134,90,100,0,500,2784;
@400000005e5e0bb9170a9ab2 #d,-,18,2515,2401,1138,1342,8,284697,17651,2520,2403,1141,2515,2400,1133,90,100,0,500,2775;
@400000005e5e0bb917139bb8 #d,-,18,2512,2400,1139,1343,8,284587,17644,2515,2403,1142,2512,2400,1137,90,100,0,500,2779;
@400000005e5e0bbb172195dc #d,-,18,2510,2402,1136,1344,8,284500,17639,2512,2403,1144,2510,2400,1134,90,100,0,500,2779;
@400000005e5e0bbb172a53d4 #d,-,18,2506,2400,1136,1344,8,284413,17633,2510,2402,1139,2506,2400,1131,90,100,0,500,2772;
@400000005e5e0bbd1737dd48 #d,-,18,2503,2400,1139,1345,8,284327,17628,2506,2402,1139,2503,2399,1131,90,100,0,500,2768;
@400000005e5e0bbd17412b9a #d,-,18,2500,2401,1135,1346,8,284240,17622,2503,2401,1139,2500,2399,1133,90,100,0,500,2770;
@400000005e5e0bbf174ec03b #d,-,18,2498,2398,1133,1346,8,284177,17618,2500,2401,1139,2498,2398,1130,90,100,0,500,2770;
@400000005e5e0bbf17577a79 #d,-,18,2495,2400,1131,1347,8,284089,17613,2498,2400,1134,2495,2397,1126,90,100,0,500,2761;
@400000005e5e0bc11764fb8b #d,-,18,2491,2399,1130,1348,8,283979,17606,2495,2400,1132,2491,2398,1126,90,100,0,500,2753;
@400000005e5e0bc1176e1ff5 #d,-,18,2487,2400,1133,1348,8,283892,17601,2491,2400,1133,2487,2398,1129,90,100,0,500,2756;
@400000005e5e0bc3177c2546 #d,-,18,2485,2400,1128,1349,8,283806,17595,2487,2401,1134,2485,2399,1125,90,100,0,500,2756;
@400000005e5e0bc31784c482 #d,-,18,2482,2401,1130,1350,8,283719,17590,2485,2401,1131,2482,2399,1126,90,100,0,500,2756;
@400000005e5e0bc517925cdc #d,-,18,2480,2400,1130,1350,8,283632,17585,2482,2401,1132,2480,2398,1125,90,100,0,500,2751;
@400000005e5e0bc5179b8500 #d,-,18,2478,2398,1131,1351,8,283546,17579,2480,2400,1133,2478,2398,1125,90,100,0,500,2753;
@400000005e5e0bc717a98a51 #d,-,18,2476,2399,1129,1352,8,283483,17575,2478,2399,1134,2476,2397,1127,89,100,0,500,2753;
@400000005e5e0bc717b2298d #d,-,18,2474,2397,1128,1352,8,283396,17570,2476,2399,1131,2474,2396,1126,89,100,0,500,2753;
@400000005e5e0bc917beb4c0 #d,-,18,2472,2397,1126,1353,8,283309,17565,2474,2399,1132,2472,2396,1123,89,100,0,500,2749;
@400000005e5e0bc917c75f29 #d,-,18,2471,2399,1125,1354,8,283201,17558,2472,2399,1136,2471,2397,1125,89,100,0,500,2749;
@400000005e5e0bcb17d53e4b #d,-,18,2470,2399,1128,1354,8,283115,17553,2471,2400,1132,2470,2398,1125,89,100,0,500,2749;
@400000005e5e0bcb17ddd8df #d,-,18,2468,2401,1124,1355,8,283028,17547,2470,2401,1128,2468,2399,1120,89,100,0,500,2746;
@400000005e5e0bcd17eb5637 #d,-,18,2465,2402,1122,1356,8,282942,17542,2468,2402,1127,2465,2400,1121,89,100,0,500,2742;
@400000005e5e0bcd17f4a578 #d,-,18,2463,2401,1124,1357,8,282855,17537,2465,2403,1126,2463,2400,1121,89,100,0,500,2742;
@400000005e5e0bcf1802be58 #d,-,18,2461,2400,1123,1357,8,282792,17533,2463,2403,1128,2461,2400,1121,89,100,0,500,2742;
@400000005e5e0bcf180b6508 #d,-,18,2460,2401,1127,1358,8,282706,17527,2461,2403,1128,2460,2400,1121,89,100,0,501,2742;
@400000005e5e0bd11818daed #d,-,18,2458,2401,1122,1359,8,282598,17521,2460,2403,1127,2458,2401,1121,89,100,0,501,2744;
@400000005e5e0bd118220222 #d,-,18,2458,2400,1126,1359,8,282512,17515,2458,2403,1128,2458,2399,1122,89,100,0,501,2744;
@400000005e5e0bd3182fc553 #d,-,18,2456,2400,1124,1360,8,282427,17510,2458,2401,1127,2456,2399,1121,89,100,0,501,2742;
@400000005e5e0bd318386849 #d,-,18,2456,2400,1125,1361,8,282364,17506,2456,2400,1128,2456,2398,1123,89,100,0,501,2744;
@400000005e5e0bd518470aff #d,-,18,2456,2400,1128,1361,8,282257,17499,2456,2400,1131,2456,2397,1122,89,100,0,501,2742;
@400000005e5e0bd51850c37d #d,-,18,2455,2398,1124,1362,8,282172,17494,2456,2400,1128,2455,2397,1121,89,100,0,501,2744;
@400000005e5e0bd71860d7ef #d,-,18,2567,2397,1491,1363,8,282128,17491,2567,2399,1642,2455,2396,1123,92,100,0,500,2787;
@400000005e5e0bd7186b5402 #d,-,18,3505,2398,1279,1364,8,282088,17489,3505,2398,1583,2567,2396,1279,94,100,0,500,3711;
@400000005e5e0bd9187af050 #d,-,18,2826,2395,2028,1365,8,282060,17487,3505,2400,2336,2826,2395,1119,90,100,0,500,3128;
@400000005e5e0bd91885259a #d,-,18,4353,2396,1958,1366,8,282104,17490,4353,2396,2096,2826,2393,1943,96,100,0,500,4531;
@400000005e5e0bdb18948eaf #d,-,18,4749,2396,1937,1367,8,282142,17492,4749,2397,2074,4353,2396,1834,95,100,0,500,4972;
@400000005e5e0bdb189e9923 #d,-,18,4429,2398,1789,1368,8,282189,17495,4749,2399,1937,4429,2396,1780,96,100,0,500,4609;
@400000005e5e0bdd18ae7791 #d,-,18,4425,2398,1902,1370,8,282197,17496,4429,2398,1965,4425,2395,1789,96,100,0,500,4569;
@400000005e5e0bdd18b8625a #d,-,18,4423,2398,1887,1371,8,282224,17497,4425,2399,1910,4423,2397,1876,96,100,0,500,4567;
@400000005e5e0bdf18c825c5 #d,-,18,4423,2397,1912,1372,8,282253,17499,4423,2399,1913,4423,2397,1881,96,100,0,500,4588;
@400000005e5e0bdf18d243c7 #d,-,18,4424,2399,1895,1373,8,282282,17501,4424,2399,1915,4423,2397,1885,96,100,0,500,4588;
@400000005e5e0be118dffadd #d,-,18,4426,2399,1925,1375,8,282311,17503,4426,2399,1925,4424,2397,1881,96,100,0,500,4607;
@400000005e5e0be118e8bd7d #d,-,18,4427,2396,1893,1376,8,282340,17505,4427,2399,1963,4426,2396,1852,96,100,0,501,4602;
@400000005e5e0be318f81a77 #d,-,18,4430,2398,1908,1377,8,282370,17506,4430,2398,1922,4427,2395,1876,96,100,0,501,4597;
@400000005e5e0be3190169b8 #d,-,18,4432,2397,1907,1378,8,282399,17508,4432,2399,1916,4430,2396,1898,96,100,0,501,4614;
@400000005e5e0be519106990 #d,-,18,4436,2396,1914,1380,8,282430,17510,4436,2398,1916,4432,2396,1905,96,100,0,501,4619;
@400000005e5e0be5191a67e8 #d,-,18,4440,2395,1909,1381,8,282460,17512,4440,2398,1924,4436,2395,1905,95,100,0,501,4630;
@400000005e5e0be7192a07f0 #d,-,18,4443,2397,1913,1382,8,282491,17514,4443,2397,1917,4440,2395,1905,96,100,0,501,4628;
@400000005e5e0be71934161d #d,-,18,4445,2396,1909,1383,8,282521,17516,4445,2397,1920,4443,2395,1903,96,100,0,500,4621;
@400000005e5e0be91944107b #d,-,18,4448,2397,1920,1385,8,282573,17519,4448,2397,1920,4445,2395,1901,96,100,0,500,4626;
@400000005e5e0be9194def29 #d,-,18,4450,2395,1907,1386,8,282581,17520,4450,2398,1937,4448,2394,1897,96,100,0,500,4626;
@400000005e5e0beb195d25f3 #d,-,18,4454,2396,1935,1387,8,282635,17523,4454,2396,1937,4450,2394,1900,95,100,0,500,4640;
@400000005e5e0beb19679230 #d,-,18,4457,2396,1911,1388,8,282644,17523,4457,2396,1967,4454,2395,1877,96,100,0,500,4642;
@400000005e5e0bed19779402 #d,-,18,4461,2394,1930,1390,8,282675,17525,4461,2396,1952,4457,2394,1895,96,100,0,500,4645;
@400000005e5e0bed1981d0c0 #d,-,18,4464,2395,1913,1391,8,282706,17527,4464,2396,1934,4461,2394,1912,95,100,0,500,4654;
@400000005e5e0bef1990a207 #d,-,18,4467,2396,1916,1392,8,282759,17531,4467,2396,1929,4464,2395,1904,96,100,0,500,4645;
@400000005e5e0bef1999f8bb #d,-,18,4470,2394,1909,1393,8,282791,17533,4470,2396,1938,4467,2394,1907,96,100,0,500,4652;
@400000005e5e0bf119a9fe47 #d,-,18,4472,2394,1908,1394,8,282821,17534,4472,2394,1936,4470,2393,1900,96,100,0,500,4647;
@400000005e5e0bf119b48586 #d,-,18,4474,2394,1923,1396,8,282832,17535,4474,2395,1955,4472,2394,1903,96,100,0,500,4652;
@400000005e5e0bf319c415b9 #d,-,18,4478,2395,1923,1397,8,282863,17537,4478,2396,1944,4474,2394,1912,96,100,0,500,4659;
@400000005e5e0bf319ce1411 #d,-,18,4481,2398,1928,1398,8,282895,17539,4481,2398,1940,4478,2395,1911,96,100,0,500,4664;
@400000005e5e0bf519dd81ce #d,-,18,4484,2396,1933,1400,8,282927,17541,4484,2398,1944,4481,2396,1918,96,100,0,500,4666;
@400000005e5e0bf519e7607b #d,-,18,4488,2396,1934,1401,8,282960,17543,4488,2397,1947,4484,2395,1922,95,100,0,500,4678;
@400000005e5e0bf719f7202d #d,-,18,4490,2396,1926,1402,8,282992,17545,4490,2396,1964,4488,2394,1900,96,100,0,500,4666;
@400000005e5e0bf71a013a76 #d,-,18,4494,2393,1934,1403,8,283024,17547,4494,2396,1945,4490,2393,1926,96,100,0,500,4680;
@400000005e5e0bf91a10a745 #d,-,18,4497,2394,1927,1404,8,283078,17550,4497,2396,1943,4494,2393,1919,96,100,0,500,4671;
@400000005e5e0bf91a1ab1b8 #d,-,18,4499,2394,1939,1406,8,283089,17551,4499,2396,1978,4497,2393,1903,96,100,0,500,4680;
@400000005e5e0bfb1a2a1acd #d,-,18,4501,2396,1930,1407,8,283121,17553,4501,2396,1958,4499,2394,1912,96,100,0,500,4668;
@400000005e5e0bfb1a34ae28 #d,-,18,4503,2395,1928,1408,8,283153,17555,4503,2397,1942,4501,2395,1921,96,100,0,500,4678;
@400000005e5e0bfd1a440768 #d,-,18,4505,2397,1927,1409,8,283185,17557,4505,2397,1941,4503,2395,1922,96,100,0,500,4671;
@400000005e5e0bfd1a4e353f #d,-,18,4506,2395,1939,1411,8,283217,17559,4506,2397,1957,4505,2395,1908,96,100,0,500,4676;
@400000005e5e0bff1a5d8e7f #d,-,18,4507,2395,1930,1412,8,283249,17561,4507,2397,1949,4506,2395,1917,96,100,0,500,4673;
@400000005e5e0bff1a689733 #d,-,18,4508,2397,1933,1413,8,283281,17563,4508,2397,1955,4507,2394,1910,96,100,0,500,4678;
@400000005e5e0c011a78bf33 #d,-,18,4509,2394,1925,1414,8,283335,17566,4509,2397,1948,4508,2394,1916,96,100,0,500,4671;
@400000005e5e0c011a8333d2 #d,-,18,4510,2397,1930,1416,8,283345,17567,4510,2397,1952,4509,2394,1922,96,100,0,500,4680;
@400000005e5e0c031a92a45b #d,-,18,4511,2395,1930,1417,8,283377,17569,4511,2397,1945,4510,2395,1923,96,100,0,500,4673;
