@400000005e6744412738312f #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e6744421582c699 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e674753096038d5 #d,-,18,2788,2345,1208,760,4,251563,15596,2788,2347,1216,2788,2343,1196,99,100,0,500,2815;
@400000005e674753096ab8a1 #d,-,18,2786,2345,1181,761,4,251492,15592,2788,2345,1208,2786,2343,1171,99,100,0,500,2813;
@400000005e674755097b4e87 #d,-,18,2783,2344,1189,762,4,251427,15588,2786,2345,1214,2783,2342,1181,99,100,0,500,2785;
@400000005e6747550985b70a #d,-,18,2780,2342,1182,762,4,251356,15584,2783,2345,1189,2780,2342,1170,99,100,0,500,2799;
@400000005e67475709966080 #d,-,18,2775,2341,1181,763,4,251287,15579,2780,2344,1182,2775,2341,1181,99,100,0,500,2776;
@400000005e67475709a0c815 #d,-,18,2771,2340,1179,764,4,251249,15577,2775,2344,1184,2771,2340,1179,99,100,0,500,2774;
@400000005e67475909b1ac36 #d,-,18,2767,2342,1180,765,4,251148,15571,2771,2342,1183,2767,2340,1179,99,100,0,500,2774;
@400000005e67475909bbf156 #d,-,18,2764,2341,1208,765,4,251082,15567,2767,2343,1214,2764,2340,1179,99,100,0,500,2774;
@400000005e67475b09cc06b6 #d,-,18,2765,2342,1182,766,4,251013,15562,2765,2343,1208,2764,2340,1174,98,100,0,500,2803;
@400000005e67475b09d6cc5c #d,-,18,2762,2341,1183,767,4,250944,15558,2765,2342,1185,2762,2340,1181,99,100,0,500,2776;
@400000005e67475d09e781ec #d,-,18,2760,2343,1183,768,4,250876,15554,2762,2343,1183,2760,2341,1181,99,100,0,500,2778;
@400000005e67475d09f1f59d #d,-,18,2757,2342,1182,768,4,250807,15550,2760,2344,1184,2757,2342,1180,99,100,0,500,2774;
@400000005e67475f0a02b2a1 #d,-,18,2756,2343,1212,769,4,250742,15546,2757,2343,1213,2756,2341,1181,99,100,0,500,2778;
@400000005e67475f0a0d167c #d,-,18,2757,2342,1184,770,4,250705,15543,2757,2344,1212,2756,2342,1172,98,100,0,500,2803;
@400000005e6747610a1e0a73 #d,-,18,2755,2344,1181,771,4,250637,15539,2757,2344,1184,2755,2342,1179,99,100,0,500,2774;
@400000005e6747610a285bae #d,-,18,2754,2342,1182,771,4,250538,15533,2755,2344,1183,2754,2342,1181,99,100,0,500,2776;
@400000005e6747630a396333 #d,-,18,2752,2345,1180,772,4,250470,15529,2754,2345,1182,2752,2342,1178,99,100,0,500,2774;
@400000005e6747630a43afc6 #d,-,18,2750,2343,1212,773,4,250404,15525,2752,2346,1212,2750,2343,1179,99,100,0,500,2773;
@400000005e6747650a53c07f #d,-,18,2753,2345,1182,774,4,250338,15520,2753,2345,1214,2750,2343,1173,98,100,0,500,2805;
@400000005e6747650a5e99b3 #d,-,18,2751,2343,1181,774,4,250271,15516,2753,2345,1182,2751,2343,1178,99,100,0,500,2771;
@400000005e6747670a6f6b34 #d,-,18,2750,2344,1181,775,4,250204,15512,2751,2344,1181,2750,2343,1179,99,100,0,500,2776;
@400000005e6747670a7a015a #d,-,18,2748,2342,1181,776,4,250137,15508,2750,2344,1183,2748,2342,1178,99,100,0,500,2771;
@400000005e6747690a8abaa4 #d,-,18,2748,2345,1204,777,4,250071,15504,2748,2345,1204,2748,2341,1178,98,100,0,500,2776;
@400000005e6747690a951f6e #d,-,18,2750,2342,1182,777,4,250037,15502,2750,2346,1212,2748,2342,1172,98,100,0,500,2803;
@400000005e67476b0aa5e02c #d,-,18,2749,2345,1179,778,4,249971,15498,2750,2345,1182,2749,2341,1179,99,100,0,500,2773;
@400000005e67476b0ab02cbf #d,-,18,2748,2343,1180,779,4,249905,15494,2749,2345,1181,2748,2343,1178,99,100,0,500,2771;
@400000005e67476d0ac03e66 #d,-,18,2747,2342,1181,780,4,249808,15488,2748,2343,1181,2747,2341,1178,99,100,0,500,2773;
@400000005e67476d0acb276f #d,-,18,2745,2343,1194,780,4,249742,15484,2747,2345,1194,2745,2342,1178,98,100,0,500,2773;
@400000005e67476f0adac777 #d,-,18,2749,2345,1180,781,4,249678,15480,2749,2345,1212,2745,2342,1171,98,100,0,500,2805;
@400000005e67476f0ae55270 #d,-,18,2747,2343,1181,782,4,249613,15476,2749,2345,1182,2747,2342,1178,99,100,0,500,2767;
@400000005e6747710af5e0e3 #d,-,18,2985,2342,1486,783,4,249600,15475,2985,2344,1495,2747,2341,1181,100,100,0,500,2985;
@400000005e6747710b0086de #d,-,18,3514,2342,1690,784,4,249610,15475,3514,2342,1690,2985,2341,1433,99,100,0,500,3532;
@400000005e6747730b1144d0 #d,-,18,3791,2340,1686,785,4,249682,15480,3791,2342,1720,3514,2340,1675,99,100,0,500,3792;
@400000005e6747730b1bc3ae #d,-,18,3956,2343,1678,786,4,249692,15480,3956,2343,1715,3791,2340,1670,99,100,0,500,3972;
@400000005e6747750b2d9281 #d,-,18,3949,2343,1677,787,4,249730,15483,3956,2343,1681,3949,2341,1670,100,100,0,500,3949;
@400000005e6747750b388b5f #d,-,18,3945,2340,1683,788,4,249769,15485,3949,2343,1686,3945,2340,1676,100,100,0,500,3945;
@400000005e6747770b496f81 #d,-,18,3942,2341,1685,789,4,249807,15488,3945,2343,1685,3942,2340,1678,99,100,0,500,3945;
@400000005e6747770b54a21d #d,-,18,3939,2343,1686,790,4,249846,15490,3942,2343,1686,3939,2340,1680,99,100,0,500,3945;
@400000005e6747790b660f26 #d,-,18,3941,2341,1675,791,4,249887,15493,3941,2343,1711,3939,2341,1673,99,100,0,500,3968;
@400000005e6747790b712307 #d,-,18,3938,2342,1695,793,4,249926,15495,3941,2342,1695,3938,2340,1675,99,100,0,500,3947;
@400000005e67477b0b827154 #d,-,18,3938,2341,1680,794,4,249965,15497,3938,2343,1695,3938,2340,1677,99,100,0,500,3960;
@400000005e67477b0b8d88ee #d,-,18,3936,2342,1693,795,4,250004,15500,3938,2344,1693,3936,2341,1678,99,100,0,500,3944;
@400000005e67477d0b9f14b3 #d,-,18,3936,2341,1683,796,4,250043,15502,3936,2343,1693,3936,2340,1683,99,100,0,500,3958;
@400000005e67477d0bab36a9 #d,-,18,3938,2343,1687,797,4,250085,15505,3938,2343,1722,3936,2341,1682,99,100,0,500,3965;
@400000005e67477f0bbd9990 #d,-,18,3938,2341,1652,798,4,250119,15507,3938,2343,1688,3938,2340,1644,99,100,0,500,3974;
@400000005e67477f0bc815a3 #d,-,18,3850,2341,1644,799,4,250151,15509,3938,2343,1656,3850,2340,1644,99,100,0,500,3874;
@400000005e6747810bd812cc #d,-,18,3848,2341,1653,800,4,250181,15511,3850,2342,1653,3848,2340,1642,99,100,0,500,3862;
@400000005e6747810be1cf04 #d,-,18,3848,2340,1683,801,4,250214,15513,3848,2341,1683,3848,2340,1648,99,100,0,500,3869;
@400000005e6747830bf1e81f #d,-,18,3919,2341,1689,802,4,250256,15515,3919,2341,1719,3848,2339,1682,99,100,0,500,3928;
@400000005e6747830bfca651 #d,-,18,3923,2342,1679,803,4,250324,15520,3923,2343,1692,3919,2341,1679,98,100,0,500,3983;
@400000005e6747850c0cabdc #d,-,18,3924,2341,1685,805,4,250333,15520,3924,2342,1692,3923,2340,1678,99,100,0,500,3949;
@400000005e6747850c163983 #d,-,18,3925,2342,1675,806,4,250370,15522,3925,2342,1690,3924,2340,1675,99,100,0,500,3956;
@400000005e6747870c267513 #d,-,18,3925,2340,1683,807,5,250408,15525,3925,2343,1687,3925,2340,1674,99,100,0,500,3949;
@400000005e6747870c2fdb9d #d,-,18,3928,2342,1691,808,5,250450,15527,3928,2342,1723,3925,2340,1683,99,100,0,500,3965;
@400000005e6747890c3efed8 #d,-,18,3931,2340,1692,809,5,250487,15530,3931,2342,1692,3928,2340,1677,98,100,0,500,3984;
@400000005e6747890c4947b2 #d,-,18,3932,2341,1689,810,5,250526,15532,3932,2342,1693,3931,2340,1687,99,100,0,500,3956;
@400000005e67478b0c58df58 #d,-,18,3932,2339,1681,811,5,250564,15534,3932,2341,1691,3932,2338,1680,99,100,0,500,3961;
@400000005e67478b0c62a7ab #d,-,18,3932,2341,1687,812,5,250602,15537,3932,2341,1692,3932,2339,1681,99,100,0,500,3952;
@400000005e67478d0c730a58 #d,-,18,3933,2339,1709,813,5,250643,15539,3933,2341,1721,3932,2339,1683,99,100,0,500,3960;
@400000005e67478d0c7cdec7 #d,-,18,3938,2341,1689,814,5,250711,15544,3938,2341,1709,3933,2338,1689,98,100,0,500,3997;
@400000005e67478f0c8d2a2c #d,-,18,3939,2339,1694,815,5,250750,15546,3939,2342,1700,3938,2338,1686,99,100,0,500,3967;
@400000005e67478f0c96c7a9 #d,-,18,3938,2339,1685,817,5,250787,15548,3939,2342,1700,3938,2339,1664,99,100,0,500,3960;
@400000005e6747910ca620e9 #d,-,18,3932,2341,1690,818,5,250792,15549,3938,2341,1713,3932,2339,1618,100,100,0,500,3932;
@400000005e6747910cb07d51 #d,-,18,3935,2340,1719,819,5,250832,15551,3935,2341,1722,3932,2339,1685,99,100,0,500,3972;
@400000005e6747930cc0199f #d,-,18,3939,2339,1694,820,5,250870,15553,3939,2340,1719,3935,2338,1684,98,100,0,500,3992;
@400000005e6747930cc99ee4 #d,-,18,3939,2338,1687,821,5,250908,15556,3939,2340,1694,3939,2338,1687,99,100,0,500,3965;
@400000005e6747950cd9f664 #d,-,18,3941,2339,1688,822,5,250946,15558,3941,2340,1708,3939,2338,1687,99,100,0,500,3970;
@400000005e6747950ce3b656 #d,-,18,3871,2338,1714,823,5,250978,15560,3941,2340,1715,3871,2337,1621,99,100,0,500,3910;
@400000005e6747970cf47802 #d,-,18,3944,2338,1727,824,5,251018,15563,3944,2339,1727,3871,2337,1692,99,100,0,500,3952;
@400000005e6747970cfe37f4 #d,-,18,3948,2336,1694,825,5,251057,15565,3948,2338,1727,3944,2336,1689,98,100,0,500,4002;
@400000005e6747990d0f13b4 #d,-,18,3948,2338,1697,826,5,251095,15567,3948,2338,1700,3948,2335,1693,99,100,0,500,3970;
@400000005e6747990d194da6 #d,-,18,3949,2336,1692,827,5,251162,15572,3949,2338,1703,3948,2336,1692,99,100,0,500,3974;
@400000005e67479b0d29e38d #d,-,18,3875,2335,1708,828,5,251162,15572,3949,2336,1708,3875,2335,1622,99,100,0,500,3912;
@400000005e67479b0d343020 #d,-,18,3928,2336,1721,830,5,251201,15574,3928,2337,1722,3875,2335,1695,99,100,0,500,3935;
@400000005e67479d0d4533eb #d,-,18,3933,2336,1701,831,5,251240,15576,3933,2337,1724,3928,2334,1691,98,100,0,500,3997;
@400000005e67479d0d4f807e #d,-,18,3936,2334,1710,832,5,251280,15579,3936,2336,1718,3933,2333,1697,98,100,0,500,3977;
@400000005e67479f0d5e77f4 #d,-,18,3940,2334,1699,833,5,251317,15581,3940,2334,1710,3936,2333,1697,98,100,0,500,3992;
@400000005e67479f0d688ac9 #d,-,18,3942,2334,1705,834,5,251356,15584,3942,2335,1706,3940,2334,1698,99,100,0,500,3977;
@400000005e6747a10d786cf1 #d,-,18,3944,2333,1725,835,5,251394,15586,3944,2335,1725,3942,2333,1694,99,100,0,500,3976;
@400000005e6747a10d82097f #d,-,18,4006,2336,1701,836,5,251464,15590,4006,2336,1740,3944,2333,1695,99,100,0,500,4025;
@400000005e6747a30d92cb2b #d,-,18,3999,2335,1703,837,5,251502,15593,4006,2337,1707,3999,2334,1699,100,100,0,500,3999;
@400000005e6747a30d9d1f31 #d,-,18,3995,2337,1699,838,5,251511,15593,3999,2338,1703,3995,2334,1694,100,100,0,500,3995;
@400000005e6747a50dacbf39 #d,-,18,3991,2338,1637,839,5,251547,15595,3995,2339,1706,3991,2337,1637,100,100,0,500,3991;
@400000005e6747a50db840ff #d,-,18,3829,2340,1612,840,5,251567,15597,3991,2341,1637,3829,2338,1602,98,100,0,500,3871;
@400000005e6747a70dc8987f #d,-,18,3824,2340,1617,842,5,251591,15598,3829,2341,1650,3824,2339,1605,100,100,0,500,3824;
@400000005e6747a70dd25871 #d,-,18,3759,2340,1618,843,5,251613,15600,3824,2341,1622,3759,2339,1613,99,100,0,500,3787;
@400000005e6747a90de21f96 #d,-,18,3760,2340,1614,844,5,251635,15601,3760,2340,1620,3759,2338,1614,99,100,0,500,3794;
@400000005e6747a90debf317 #d,-,18,3762,2342,1615,845,5,251657,15602,3762,2342,1623,3760,2339,1614,99,100,0,500,3796;
@400000005e6747ab0dfc98d2 #d,-,18,3763,2341,1619,846,5,251678,15604,3763,2343,1623,3762,2341,1615,99,100,0,500,3792;
@400000005e6747ab0e0648ef #d,-,18,3768,2341,1613,847,5,251703,15605,3768,2342,1652,3763,2340,1611,98,100,0,500,3823;
@400000005e6747ad0e164707 #d,-,18,3769,2342,1618,848,5,251725,15606,3769,2344,1623,3768,2341,1612,99,100,0,500,3801;
@400000005e6747ad0e212c57 #d,-,18,3769,2342,1618,849,5,251746,15608,3769,2342,1619,3769,2340,1613,99,100,0,500,3796;
@400000005e6747af0e31a293 #d,-,18,3769,2340,1617,850,5,251797,15611,3769,2343,1621,3769,2340,1614,99,100,0,500,3798;
@400000005e6747af0e3b5ecb #d,-,18,3770,2342,1617,851,5,251789,15610,3770,2343,1619,3769,2340,1616,99,100,0,500,3792;
@400000005e6747b10e4bed3e #d,-,18,3773,2340,1610,852,5,251814,15612,3773,2342,1652,3770,2339,1610,99,100,0,500,3810;
@400000005e6747b10e55a976 #d,-,18,3773,2342,1619,853,5,251835,15613,3773,2342,1620,3773,2340,1609,99,100,0,500,3808;
@400000005e6747b30e65ceac #d,-,18,3773,2340,1620,854,5,251856,15615,3773,2342,1620,3773,2339,1614,99,100,0,500,3792;
@400000005e6747b30e6fa5e6 #d,-,18,3772,2341,1614,855,5,251878,15616,3773,2341,1623,3772,2339,1614,99,100,0,500,3794;
@400000005e6747b50e7f228a #d,-,18,3772,2340,1619,856,5,251899,15617,3772,2342,1623,3772,2340,1613,99,100,0,500,3794;
@400000005e6747b50e89e0bc #d,-,18,3774,2339,1614,857,5,251923,15619,3774,2340,1652,3772,2338,1614,99,100,0,500,3807;
@400000005e6747b70e9b41a9 #d,-,18,3776,2341,1617,858,5,251972,15622,3776,2341,1624,3774,2339,1610,99,100,0,500,3814;
@400000005e6747b70ea60395 #d,-,18,3775,2339,1619,859,5,251965,15621,3776,2341,1621,3775,2338,1616,99,100,0,500,3798;
@400000005e6747b90eb67e79 #d,-,18,3775,2340,1619,860,5,251986,15623,3775,2341,1623,3775,2338,1616,99,100,0,500,3792;
@400000005e6747b90ec046cd #d,-,18,3773,2339,1635,861,5,252008,15624,3775,2341,1645,3773,2338,1593,99,100,0,500,3782;
@400000005e6747bb0ed0b94f #d,-,18,3775,2340,1626,862,5,252031,15625,3775,2341,1650,3773,2339,1610,98,100,0,500,3814;
@400000005e6747bb0eda65b2 #d,-,18,3777,2338,1617,863,5,252052,15627,3777,2341,1626,3775,2338,1609,99,100,0,500,3815;
@400000005e6747bd0eeb980f #d,-,18,3777,2341,1619,865,5,252073,15628,3777,2341,1620,3777,2338,1616,99,100,0,500,3794;
@400000005e6747bd0ef63ef9 #d,-,18,3776,2338,1621,866,5,252093,15629,3777,2341,1621,3776,2338,1615,99,100,0,500,3794;
@400000005e6747bf0f06ffb6 #d,-,18,3775,2330,1623,867,5,252114,15631,3776,2340,1623,3775,2330,1618,99,100,0,500,3792;
@400000005e6747bf0f10b835 #d,-,18,3775,2338,1638,868,5,252138,15632,3775,2338,1656,3775,2329,1623,99,100,0,500,3798;
@400000005e6747c10f224040 #d,-,18,3778,2332,1623,869,5,252186,15635,3778,2338,1638,3775,2332,1611,98,100,0,500,3821;
@400000005e6747c10f2cdb0e #d,-,18,3777,2335,1624,870,5,252179,15635,3778,2336,1624,3777,2332,1619,99,100,0,500,3796;
@400000005e6747c30f3d6981 #d,-,18,3776,2337,1623,871,5,252199,15636,3777,2337,1624,3776,2335,1620,99,100,0,500,3794;
@400000005e6747c30f47491d #d,-,18,3776,2335,1623,872,5,252220,15637,3776,2337,1624,3776,2335,1619,99,100,0,500,3794;
@400000005e6747c50f57859b #d,-,18,3775,2336,1653,873,5,252243,15639,3776,2336,1655,3775,2334,1620,99,100,0,500,3794;
@400000005e6747c50f62c453 #d,-,18,3779,2335,1620,874,5,252264,15640,3779,2336,1653,3775,2335,1613,98,100,0,500,3826;
@400000005e6747c70f72ba09 #d,-,18,3777,2337,1623,875,5,252284,15641,3779,2337,1623,3777,2335,1614,99,100,0,500,3792;
@400000005e6747c70f7d6866 #d,-,18,3777,2336,1616,876,5,252304,15642,3777,2337,1624,3777,2335,1616,99,100,0,500,3794;
@400000005e6747c90f8e3185 #d,-,18,3776,2339,1621,877,5,252324,15644,3777,2339,1623,3776,2336,1614,99,100,0,500,3792;
@400000005e6747c90f97e1a2 #d,-,18,3775,2338,1649,878,5,252347,15645,3776,2340,1649,3775,2338,1618,99,100,0,500,3796;
@400000005e6747cb0fa863f9 #d,-,18,3778,2340,1641,879,5,252394,15648,3778,2340,1649,3775,2338,1573,98,100,0,500,3824;
@400000005e6747cb0fb24bf7 #d,-,18,3776,2340,1627,880,5,252387,15648,3778,2340,1641,3776,2338,1614,99,100,0,500,3783;
@400000005e6747cd0fc1dc2a #d,-,18,3776,2340,1619,881,5,252407,15649,3776,2340,1627,3776,2339,1604,99,100,0,500,3799;
@400000005e6747cd0fccd41a #d,-,18,3775,2339,1618,882,5,252427,15650,3776,2341,1619,3775,2339,1616,99,100,0,500,3787;
@400000005e6747cf0fdcc25d #d,-,18,3774,2338,1645,883,5,252448,15651,3775,2340,1645,3774,2338,1615,99,100,0,500,3792;
@400000005e6747cf0fe686f7 #d,-,18,3777,2339,1618,884,5,252469,15653,3777,2340,1651,3774,2337,1612,98,100,0,500,3823;
@400000005e6747d10ff645ba #d,-,18,3776,2338,1615,885,5,252489,15654,3777,2339,1620,3776,2337,1615,99,100,0,500,3789;
@400000005e6747d10fffdad5 #d,-,18,3775,2341,1618,886,5,252508,15655,3776,2341,1620,3775,2337,1615,99,100,0,500,3791;
@400000005e6747d3100f252e #d,-,18,3774,2339,1619,888,5,252556,15658,3775,2342,1620,3774,2339,1615,99,100,0,500,3792;
@400000005e6747d310194aa4 #d,-,18,3774,2343,1634,889,5,252548,15657,3774,2343,1634,3774,2338,1615,99,100,0,500,3794;
@400000005e6747d510296c20 #d,-,18,3777,2339,1618,890,5,252597,15661,3777,2343,1649,3774,2339,1608,98,100,0,500,3824;
@400000005e6747d51033435a #d,-,18,3775,2341,1616,891,5,252589,15660,3777,2341,1620,3775,2338,1616,99,100,0,500,3789;
@400000005e6747d71043be3e #d,-,18,3774,2341,1617,892,5,252608,15661,3775,2343,1619,3774,2340,1615,99,100,0,500,3791;
@400000005e6747d7104d6e5b #d,-,18,3774,2344,1616,893,5,252628,15662,3774,2344,1618,3774,2341,1613,99,100,0,500,3792;
@400000005e6747d9105dd1f6 #d,-,18,3773,2342,1622,894,5,252647,15664,3774,2344,1622,3773,2342,1614,99,100,0,500,3792;
@400000005e6747d91067723e #d,-,18,3777,2344,1614,895,5,252669,15665,3777,2345,1648,3773,2342,1607,98,100,0,500,3823;
@400000005e6747db1076d026 #d,-,18,3775,2343,1617,896,5,252688,15666,3777,2344,1618,3775,2342,1614,99,100,0,500,3789;
@400000005e6747db10816eae #d,-,18,3774,2344,1615,897,5,252707,15667,3775,2345,1617,3774,2343,1612,99,100,0,500,3792;
@400000005e6747dd108ad538 #d,-,18,3773,2344,1615,898,5,252754,15670,3774,2345,1618,3773,2342,1613,99,100,0,500,3789;
@400000005e6747dd108e82c9 #d,-,18,3772,2345,1610,899,5,252746,15670,3773,2346,1615,3772,2343,1610,99,100,0,500,3794;
@400000005e6747df1094dfab #d,-,18,3767,2347,1551,900,5,252757,15670,3772,2347,1611,3767,2345,1551,100,100,0,500,3767;
@400000005e6747df10982b72 #d,-,18,3630,2345,1557,901,5,252766,15671,3767,2347,1559,3630,2345,1551,99,100,0,500,3659;
@400000005e6747e110a23d59 #d,-,18,3630,2347,1611,902,5,252776,15672,3630,2347,1611,3630,2344,1554,99,100,0,500,3661;
@400000005e6747e110ad58ad #d,-,18,3750,2345,1627,903,5,252797,15673,3750,2348,1643,3630,2345,1611,99,100,0,500,3758;
@400000005e6747e310b76320 #d,-,18,3744,2347,1611,904,5,252807,15674,3750,2348,1630,3744,2345,1528,99,100,0,500,3751;
@400000005e6747e310c21d98 #d,-,18,3749,2345,1628,905,5,252833,15675,3749,2347,1672,3744,2345,1611,99,100,0,500,3776;
@400000005e6747e510cf356d #d,-,18,3823,2345,1638,906,5,252857,15677,3823,2346,1654,3749,2343,1628,99,100,0,500,3851;
@400000005e6747e510d9fb12 #d,-,18,3823,2344,1642,907,5,252907,15680,3823,2346,1642,3823,2343,1626,99,100,0,500,3856;
@400000005e6747e710e42441 #d,-,18,3824,2346,1615,908,5,252903,15680,3824,2346,1643,3823,2343,1615,99,100,0,500,3846;
@400000005e6747e710ee61ee #d,-,18,3818,2345,1609,910,5,252921,15681,3824,2346,1627,3818,2344,1600,100,100,0,500,3818;
@400000005e6747e910ffd2b0 #d,-,18,3812,2347,1599,910,5,252940,15682,3818,2348,1647,3812,2345,1583,100,100,0,500,3812;
@400000005e6747e9110af666 #d,-,18,3806,2345,1603,911,5,252957,15683,3812,2348,1613,3806,2345,1596,100,100,0,500,3806;
@400000005e6747eb11155688 #d,-,18,3750,2346,1608,913,5,252975,15684,3806,2347,1610,3750,2345,1603,99,100,0,500,3774;
@400000005e6747eb111f1679 #d,-,18,3750,2347,1608,914,5,252992,15685,3750,2348,1609,3750,2345,1604,99,100,0,500,3778;
@400000005e6747ed112f98d1 #d,-,18,3750,2346,1607,915,5,253010,15686,3750,2348,1608,3750,2346,1603,99,100,0,500,3774;
@400000005e6747ed113ae75e #d,-,18,3752,2348,1609,916,5,253030,15687,3752,2348,1637,3750,2346,1606,99,100,0,500,3782;
@400000005e6747ef114c3103 #d,-,18,3754,2346,1604,917,5,253047,15688,3754,2348,1609,3752,2346,1597,98,100,0,500,3799;
@400000005e6747ef1156e31a #d,-,18,3750,2348,1536,918,5,253055,15689,3754,2348,1606,3750,2345,1527,99,100,0,500,3758;
@400000005e6747f111660655 #d,-,18,3585,2345,1535,919,5,253087,15691,3750,2348,1539,3585,2345,1535,99,100,0,500,3611;
@400000005e6747f11170ad3f #d,-,18,3584,2347,1538,920,5,253064,15690,3585,2347,1538,3584,2345,1534,99,100,0,500,3609;
@400000005e6747f3118198d4 #d,-,18,3586,2346,1438,921,5,253066,15690,3586,2347,1563,3584,2345,1438,99,100,0,500,3616;
@400000005e6747f3118c3c04 #d,-,18,3414,2346,1457,922,5,253052,15689,3586,2347,1457,3414,2345,1418,98,100,0,500,3463;
@400000005e6747f511958e10 #d,-,18,3411,2347,1429,923,5,253041,15688,3414,2347,1477,3411,2344,1429,99,100,0,500,3419;
@400000005e6747f5119da90d #d,-,18,3341,2345,1434,923,5,253027,15687,3411,2347,1439,3341,2345,1429,99,100,0,500,3372;
@400000005e6747f711ae69ca #d,-,18,3341,2346,1434,924,5,253013,15686,3341,2346,1437,3341,2343,1434,99,100,0,500,3374;
@400000005e6747f711b8d15f #d,-,18,3342,2344,1463,925,5,253002,15686,3342,2346,1465,3341,2343,1433,99,100,0,500,3372;
@400000005e6747f911c1d61f #d,-,18,3345,2346,1434,926,5,252988,15685,3345,2346,1463,3342,2343,1426,98,100,0,500,3399;
@400000005e6747f911c9066a #d,-,18,3345,2344,1434,927,5,252974,15684,3345,2347,1436,3345,2344,1432,99,100,0,500,3371;
@400000005e6747fb11d5d003 #d,-,18,3345,2346,1434,928,5,252960,15683,3345,2346,1437,3345,2344,1433,99,100,0,500,3372;
@400000005e6747fb11e0fee6 #d,-,18,3344,2344,1434,929,5,252946,15682,3345,2347,1436,3344,2343,1434,99,100,0,500,3372;
@400000005e6747fd11ea842c #d,-,18,3344,2346,1469,930,5,252934,15681,3344,2346,1469,3344,2344,1432,99,100,0,500,3371;
@400000005e6747fd11f35e14 #d,-,18,3348,2345,1435,931,5,252921,15681,3348,2346,1469,3344,2344,1427,98,100,0,500,3404;
@400000005e6747ff1202717b #d,-,18,3347,2345,1436,932,5,252907,15680,3348,2345,1436,3347,2344,1435,99,100,0,500,3372;
@400000005e6747ff120ce171 #d,-,18,3347,2342,1687,933,5,252910,15680,3347,2345,1691,3347,2342,1436,99,100,0,500,3372;
@400000005e6748011219a2a9 #d,-,18,3535,2346,1214,934,5,252873,15678,3535,2346,1687,3347,2342,1159,97,100,0,500,3620;
@400000005e6748011223d7f4 #d,-,18,2777,2344,1233,934,5,252846,15676,3535,2346,1233,2777,2343,1202,98,100,0,500,2817;
@400000005e6748031233a2d3 #d,-,18,2783,2347,1123,935,5,252784,15672,2783,2348,1236,2777,2343,1066,97,100,0,500,2862;
@400000005e674803123e80af #d,-,18,2672,2346,1118,936,5,252690,15666,2783,2347,1215,2672,2346,1012,98,100,0,500,2721;
@400000005e674805124cf79f #d,-,18,2611,2344,1185,937,5,252632,15663,2672,2348,1200,2611,2344,1118,98,100,0,500,2639;
@400000005e6748051257504e #d,-,18,2789,2345,1180,937,5,252578,15659,2789,2345,1234,2611,2341,1180,99,100,0,500,2813;
@400000005e67480712618952 #d,-,18,2784,2345,1214,938,5,252522,15656,2789,2346,1214,2784,2343,1180,99,100,0,500,2794;
@400000005e674807126c69f9 #d,-,18,2786,2343,1191,939,5,252467,15653,2786,2345,1224,2784,2342,1184,98,100,0,500,2835;
@400000005e674809127d1817 #d,-,18,2783,2345,1189,940,5,252411,15649,2786,2345,1192,2783,2342,1189,99,100,0,500,2796;
@400000005e67480912879f56 #d,-,18,2781,2344,1188,940,5,252355,15646,2783,2345,1191,2781,2343,1188,99,100,0,500,2797;
@400000005e67480b12982567 #d,-,18,2779,2344,1191,941,5,252325,15644,2781,2345,1192,2779,2343,1188,99,100,0,500,2797;
@400000005e67480b12a291a4 #d,-,18,2777,2337,1199,942,5,252243,15639,2779,2345,1199,2777,2335,1189,99,100,0,500,2797;
@400000005e67480d12ab7f1c #d,-,18,2779,2341,1192,943,5,252215,15637,2779,2342,1223,2777,2337,1184,98,100,0,500,2826;
@400000005e67480d12b3a457 #d,-,18,2776,2342,1192,943,5,252133,15632,2779,2343,1193,2776,2341,1190,99,100,0,500,2794;
@400000005e67480f12bc8a5b #d,-,18,2775,2341,1191,944,5,252078,15628,2776,2342,1192,2775,2341,1190,99,100,0,500,2796;
@400000005e67480f12c6f5a9 #d,-,18,2773,2343,1189,945,5,252022,15625,2775,2344,1191,2773,2341,1189,99,100,0,500,2797;
@400000005e67481112d76cd4 #d,-,18,2772,2341,1192,946,5,251967,15621,2773,2343,1192,2772,2341,1189,99,100,0,500,2796;
@400000005e67481112e1fc75 #d,-,18,2775,2342,1188,947,5,251913,15618,2775,2342,1222,2772,2341,1184,98,100,0,500,2821;
@400000005e67481312f06390 #d,-,18,2773,2341,1191,947,5,251858,15615,2775,2343,1193,2773,2341,1188,99,100,0,500,2799;
@400000005e67481312fa9521 #d,-,18,2771,2343,1190,948,5,251803,15611,2773,2343,1191,2771,2341,1189,99,100,0,500,2796;
@400000005e67481513038652 #d,-,18,2770,2342,1190,949,5,251748,15608,2771,2343,1192,2770,2342,1189,99,100,0,500,2796;
@400000005e67481513099c6c #d,-,18,2769,2340,1189,950,5,251693,15604,2770,2342,1192,2769,2340,1189,99,100,0,500,2796;
@400000005e67481713151e32 #d,-,18,2771,2341,1185,950,5,251666,15603,2771,2342,1222,2769,2340,1184,98,100,0,500,2812;
@400000005e6748171320223e #d,-,18,2770,2340,1190,951,5,251585,15598,2771,2341,1193,2770,2338,1185,98,100,0,500,2803;
